Date,Consumption,Wind,Solar,Wind+Solar,wind_speed_germany_avg,temperature_air_mean_2m_germany_avg,sunshine_duration_germany_avg
05-01-2016,1506.737,206.468,12.549,219.017,4.288888889,-2.06,1404
06-01-2016,1454.685,156.044,12.595,168.639,3.577777778,-2.26,72
07-01-2016,1540.304,313.603,14.638,328.241,4.877777778,-0.63,1620
08-01-2016,1515.84,460.876,40.969,501.845,5.366666667,3.65,10944
09-01-2016,1311.996,205.629,23.891,229.52,3.066666667,2.49,12204
10-01-2016,1217.985,344.477,18.9,363.377,4.444444444,3.58,4968
11-01-2016,1543.692,199.876,10.178,210.054,3.911111111,3.68,900
12-01-2016,1574.058,309.153,15.134,324.287,5.311111111,4.18,972
13-01-2016,1595.181,340.799,12.165,352.964,6.044444444,3.05,144
14-01-2016,1594.6,236.936,44.55,281.486,4.322222222,1.71,11664
15-01-2016,1589.38,150.572,8.69,159.262,4.755555556,0.49,72
16-01-2016,1376.513,141.733,8.774,150.507,3.588888889,-0.2,648
17-01-2016,1288.699,103.349,8.734,112.083,3.088888889,-1.84,2484
18-01-2016,1629.911,89.969,19.421,109.39,2.433333333,-5.16,18144
19-01-2016,1672.32,169.572,20.782,190.354,2.866666667,-5.42,13212
20-01-2016,1661.646,114.692,14.239,128.931,3.033333333,-2.38,4320
21-01-2016,1657.049,47.232,19.335,66.567,2.4,-3.41,8280
22-01-2016,1653.635,206.777,35.197,241.974,3.644444444,-5.04,21276
23-01-2016,1400.292,279.839,10.634,290.473,3.822222222,1.56,144
24-01-2016,1274.629,256.695,17.41,274.105,3.388888889,4.09,684
25-01-2016,1556.816,306.528,33.782,340.31,3.533333333,7.94,9612
26-01-2016,1570.884,484.666,41.686,526.352,4.977777778,8.57,11484
27-01-2016,1574.427,659.563,24.514,684.077,6.855555556,10.11,360
28-01-2016,1559.91,463.767,36.615,500.382,5.444444444,7.2,14760
29-01-2016,1545.318,650.345,49.519,699.864,6.5,5.91,9468
30-01-2016,1339.319,673.814,27.902,701.716,7.677777778,6.61,1836
31-01-2016,1233.714,490.027,19.957,509.984,5.933333333,4.44,2664
01-02-2016,1533.857,567.769,14.783,582.552,7.755555556,9.2,72
02-02-2016,1565.493,695.821,25.387,721.208,8.433333333,8.85,3924
03-02-2016,1583.04,534.971,30.859,565.83,6.333333333,4.45,10548
04-02-2016,1588.979,364.409,15.194,379.603,5.7,2.89,72
05-02-2016,1545.368,270.007,22.661,292.668,3.833333333,4.72,1800
06-02-2016,1293.588,412.127,60.225,472.352,4.4,7.51,11448
07-02-2016,1209.617,515.967,38.074,554.041,5.1,6.96,6228
08-02-2016,1498.211,751.656,32.28,783.936,8.855555556,7.39,3168
09-02-2016,1550.349,614.367,22.971,637.338,7.988888889,6.79,2052
10-02-2016,1578.526,402.859,28.641,431.5,6.255555556,3.62,5040
11-02-2016,1562.214,321.219,44.046,365.265,4.977777778,3.59,5148
12-02-2016,1541.945,84.493,66.405,150.898,2.833333333,2.44,13500
13-02-2016,1331.757,169.924,49.373,219.297,3.4,1.92,15048
14-02-2016,1228.404,280.404,26.91,307.314,4.166666667,3.02,1296
15-02-2016,1565.899,213.62,23.473,237.093,3.744444444,1.97,504
16-02-2016,1596.259,77.664,47.473,125.137,2.9,-0.21,13320
17-02-2016,1611.729,197.773,44.222,241.995,3.322222222,-0.11,17100
18-02-2016,1584.18,81.678,63.591,145.269,2.333333333,1.87,7956
19-02-2016,1575.679,124.39,35.428,159.818,2.933333333,1.66,2772
20-02-2016,1366.934,607.082,17.518,624.6,6.666666667,4.02,0
21-02-2016,1229.811,640.254,22.523,662.777,8.1,9.24,180
22-02-2016,1534.638,538.076,50.117,588.193,7.144444444,7.62,3420
23-02-2016,1575.798,293.991,37.724,331.715,4.688888889,3.82,6984
24-02-2016,1578.573,251.744,74.177,325.921,3.588888889,2.31,15984
25-02-2016,1581.22,165.289,60.597,225.886,2.977777778,0.95,12132
26-02-2016,1543.553,88.154,77.859,166.013,2.677777778,0.83,11916
27-02-2016,1314.531,114.991,110.025,225.016,3.522222222,1.21,28440
28-02-2016,1221.887,187.645,71.202,258.847,3.9,1.63,15948
29-02-2016,1544.11,245.95,43.416,289.366,4.722222222,0.92,12528
01-03-2016,1581.822,247.365,47.933,295.298,4,0.46,14292
02-03-2016,1573.211,359.877,33.769,393.646,5.622222222,4.2,3420
03-03-2016,1562.373,105.489,52.006,157.495,3.644444444,2.93,4068
04-03-2016,1548.866,282.382,74.041,356.423,4.144444444,2.87,12204
05-03-2016,1317.666,84.151,41.606,125.757,2.522222222,3.9,1044
06-03-2016,1223.36,121.344,49.204,170.548,3.4,2.62,4320
07-03-2016,1531.428,58.417,72.46,130.877,2.411111111,1.97,10548
08-03-2016,1574.837,73.723,75.801,149.524,2.4,1.11,14796
09-03-2016,1563.842,242.1,119.006,361.106,4,2.27,27648
10-03-2016,1546.814,126.091,96.694,222.785,2.744444444,3.33,14544
11-03-2016,1531.62,93.16,68.225,161.385,3.377777778,3.23,4608
12-03-2016,1320.899,88.706,62.817,151.523,3.455555556,2.86,8964
13-03-2016,1217.183,136.273,61.354,197.627,4.311111111,2.81,8748
14-03-2016,1511.613,92.64,132.422,225.062,3.622222222,3.3,27216
15-03-2016,1568.054,158.489,35.241,193.73,3.5,3.42,2556
16-03-2016,1560.626,259.235,108.366,367.601,5.388888889,4.13,28800
17-03-2016,1530.473,82.665,157.923,240.588,2.766666667,4.69,39816
18-03-2016,1518.48,134.001,111.766,245.767,3.044444444,4.46,11952
19-03-2016,1313.651,128.629,74.603,203.232,2.933333333,4.8,8388
20-03-2016,1210.452,280.151,63.36,343.511,4.166666667,5.15,4392
21-03-2016,1518.724,317.208,62.18,379.388,4.2,5.72,1512
22-03-2016,1534.757,175.309,69.934,245.243,3.655555556,6.07,4068
23-03-2016,1527.499,139.667,62.735,202.402,3.388888889,5.56,4320
24-03-2016,1491.316,78.905,72.098,151.003,2.7,4.93,6948
25-03-2016,1200.708,179.416,34.326,213.742,4.044444444,6.17,0
26-03-2016,1175.789,245.276,126.359,371.635,3.9,8.44,32580
27-03-2016,1078.086,417.863,88.524,506.387,4.977777778,8.28,13536
28-03-2016,1114.596,496.78,93.275,590.055,6.055555556,8.7,15912
29-03-2016,1442.356,412.702,106.981,519.683,5.855555556,7.34,11628
30-03-2016,1491.498,296.894,69.887,366.781,4.166666667,8,8568
31-03-2016,1482.205,115.269,89.281,204.55,2.766666667,8.33,9396
01-04-2016,1451.858,96.55,105.434,201.984,2.9,7.2,27468
02-04-2016,1218.446,175.062,141.476,316.538,3.733333333,9.62,28440
03-04-2016,1107.613,103.749,124.609,228.358,2.8,13.54,17352
04-04-2016,1418.247,138.275,114.352,252.627,2.933333333,14.02,12132
05-04-2016,1453.871,144.458,97.348,241.806,3.3,12.47,12024
06-04-2016,1466.728,414.337,111.123,525.46,5.344444444,10.75,19476
07-04-2016,1472.789,345.799,95.247,441.046,4.888888889,8.28,14940
08-04-2016,1440.043,88.271,112.624,200.895,2.477777778,7.24,16380
09-04-2016,1206.636,76.923,114.946,191.869,2.388888889,8.28,20844
10-04-2016,1106.457,155.992,128.075,284.067,3.111111111,9.73,17064
11-04-2016,1412.149,228.264,159.552,387.816,3.777777778,10.03,28944
12-04-2016,1446.925,96.344,125.519,221.863,2.677777778,11.08,16056
13-04-2016,1458.691,48.092,105.106,153.198,2.5,10.54,11484
14-04-2016,1447.353,57.073,125.473,182.546,2.755555556,9.59,18612
15-04-2016,1429.323,216.47,77.301,293.771,4.188888889,9.46,9828
16-04-2016,1200.125,321.74,94.122,415.862,4.6,10.29,9036
17-04-2016,1113.521,190.566,87.316,277.882,3.577777778,7.52,14508
18-04-2016,1428.782,254.759,119.691,374.45,3.544444444,7.73,17568
19-04-2016,1452.976,395.765,127.562,523.327,5.166666667,8.98,21024
20-04-2016,1438.061,181.417,191.526,372.943,3.733333333,8.17,36180
21-04-2016,1433.142,101.879,208.647,310.526,2.933333333,9.69,46908
22-04-2016,1410.083,149.515,171.5,321.015,3.266666667,9.42,31824
23-04-2016,1208.184,197.282,89.694,286.976,4.088888889,6.19,14760
24-04-2016,1126.023,174.225,136.642,310.867,4,3.55,23328
25-04-2016,1456.44,258.048,119.736,377.784,4.944444444,3.8,13860
26-04-2016,1493.585,270.621,96.57,367.191,5.511111111,3.79,8712
27-04-2016,1507.164,390.803,106.074,496.877,5.811111111,4.21,10152
28-04-2016,1483.175,184.048,146.866,330.914,3.644444444,4.93,20304
29-04-2016,1451.057,303.943,161.031,464.974,4.066666667,7.85,27252
30-04-2016,1205.869,150.234,156.374,306.608,2.655555556,9.68,16128
01-05-2016,1078.602,179.87,147.931,327.801,4.055555556,10.72,30060
02-05-2016,1405.185,81.868,197.183,279.051,2.466666667,12.31,45972
03-05-2016,1462.935,208.678,139.151,347.829,4.044444444,10.64,21060
04-05-2016,1430.136,84.961,174.185,259.146,2.833333333,9.13,32688
05-05-2016,1111.379,150.624,212.713,363.337,3.6,12.19,48636
06-05-2016,1254.051,255.574,217.569,473.143,3.777777778,16.26,50040
07-05-2016,1149.938,315.362,215.963,531.325,4.177777778,18.01,50508
08-05-2016,1072.653,390.557,217.819,608.376,5.233333333,18.32,50328
09-05-2016,1403.845,360.421,207.427,567.848,4.611111111,18.53,47052
10-05-2016,1431.813,258.663,157.71,416.373,3.922222222,17.7,31896
11-05-2016,1441.717,304.436,180.639,485.075,4.311111111,18.08,36324
12-05-2016,1444.324,319.678,129.861,449.539,4.7,16.81,30636
13-05-2016,1405.332,216.936,135.926,352.862,4,15.31,34272
14-05-2016,1168.618,387.183,132.009,519.192,5.344444444,9.84,16704
15-05-2016,1048.215,391.687,130.935,522.622,5.122222222,7.75,16740
16-05-2016,1080.327,264.281,115.66,379.941,4.422222222,8.32,12312
17-05-2016,1406.559,193.38,113.156,306.536,3.688888889,10.02,7632
18-05-2016,1432.772,88.949,151.707,240.656,2.85,13.58,16056
19-05-2016,1436.909,60.078,119.795,179.873,2.7,14.33,17280
20-05-2016,1415.619,179.2,144.397,323.597,3.733333333,14.71,19656
21-05-2016,1175.567,133.517,186.839,320.356,3.166666667,17.72,33192
22-05-2016,1099.152,217.768,185.444,403.212,3.944444444,19.75,32256
23-05-2016,1430.635,179.097,83.886,262.983,4.2,15.53,13320
24-05-2016,1454.007,179.908,57.672,237.58,4.5,12.52,4572
25-05-2016,1426.676,27.068,100.661,127.729,2.477777778,12.82,4428
26-05-2016,1221.096,21.7,169.098,190.798,2.266666667,15.06,23400
27-05-2016,1313.71,37.271,143.397,180.668,2.266666667,16.63,16236
28-05-2016,1169.531,85.468,160.593,246.061,2.511111111,17.76,26532
29-05-2016,1096.905,163.103,124.929,288.032,3.577777778,18.08,15192
30-05-2016,1423.574,246.019,121.137,367.156,4.511111111,18.35,16956
31-05-2016,1435.085,106.179,141.406,247.585,2.922222222,17.99,23544
01-06-2016,1431.441,174.74,99.114,273.854,3,17.36,11952
02-06-2016,1421.839,108.363,120.895,229.258,2.488888889,17.85,15192
03-06-2016,1394.273,102.326,143.213,245.539,2.7,19.01,28116
04-06-2016,1170.051,54.248,173.422,227.67,2.422222222,19.74,32580
05-06-2016,1076.44,51.03,176.637,227.667,2.188888889,19.96,34560
06-06-2016,1393.733,69.562,217.347,286.909,2.7,19.65,44712
07-06-2016,1419.232,48.539,214.927,263.466,2.366666667,19.67,42120
08-06-2016,1420.198,162.731,160.187,322.918,3.4,17.34,31320
09-06-2016,1405.974,100.748,155.237,255.985,3.011111111,16.1,24984
10-06-2016,1371.476,141.588,220.844,362.432,3.211111111,15.64,38700
11-06-2016,1156.451,43.853,134.774,178.627,2.355555556,16.12,26028
12-06-2016,1080.805,85.063,120.363,205.426,3.166666667,15.54,3708
13-06-2016,1390.936,105.647,116.442,222.089,3.255555556,15.32,6732
14-06-2016,1413.197,66.559,135.004,201.563,2.988888889,15.75,9972
15-06-2016,1408.312,52.425,142.133,194.558,2.566666667,14.88,11952
16-06-2016,1405.908,31.063,136.231,167.294,2.244444444,15.6,20376
17-06-2016,1382.577,161.169,117.882,279.051,3.622222222,14.73,9180
18-06-2016,1162.117,141.464,166.885,308.349,3.255555556,15.2,18288
19-06-2016,1066.99,87.349,138.538,225.887,2.933333333,14.8,19944
20-06-2016,1377.795,225.611,185.492,411.103,3.522222222,16.2,33876
21-06-2016,1408.899,95.575,131.177,226.752,3.188888889,17.89,10476
22-06-2016,1426.195,54.656,185.635,240.291,2.466666667,21.2,29736
23-06-2016,1446.406,149.945,229.714,379.659,3.511111111,24.92,50544
24-06-2016,1427.889,100.46,198.067,298.527,2.888888889,24.68,36540
25-06-2016,1195.55,131.554,134.967,266.521,3.488888889,20.24,18036
26-06-2016,1071.035,167.573,160.407,327.98,3.677777778,16.74,26208
27-06-2016,1389.253,173.928,168.835,342.763,3.788888889,16.89,30096
28-06-2016,1415.082,95.775,177.457,273.232,2.555555556,17.67,25488
29-06-2016,1422.497,233.871,181.635,415.506,4.266666667,18.39,26424
30-06-2016,1420.479,151.654,123.378,275.032,3.533333333,18.72,10872
01-07-2016,1397.573,252.986,167.25,420.236,4.022222222,20.34,23004
02-07-2016,1173.694,267.166,105.329,372.495,4.133333333,16.26,10296
03-07-2016,1064.118,184.803,161.292,346.095,3.511111111,14.96,26460
04-07-2016,1375.612,55.848,183.524,239.372,2.244444444,17.25,31788
05-07-2016,1416.841,337.075,166.213,503.288,4.644444444,18.32,24912
06-07-2016,1413.597,430.53,182.117,612.647,5.455555556,15.78,29232
07-07-2016,1400.162,112.993,217.736,330.729,2.622222222,16.89,41328
08-07-2016,1393.535,230.053,170.852,400.905,3.744444444,19.52,19728
09-07-2016,1167.211,202.267,180.61,382.877,4.211111111,19.35,25272
10-07-2016,1088.476,189.084,213.024,402.108,3.466666667,23.7,37368
11-07-2016,1408.131,330.197,167.829,498.026,4.544444444,22.1,22716
12-07-2016,1418.663,149.814,118.051,267.865,3.355555556,18.99,16992
13-07-2016,1392.884,66.368,123.384,189.752,3.055555556,15.78,13032
14-07-2016,1395.855,304.15,117.361,421.511,4.4125,14.33,13860
15-07-2016,1362.975,287.953,129.004,416.957,4.311111111,14.78,11304
16-07-2016,1142.248,126.345,157.543,283.888,2.933333333,17.36,20484
17-07-2016,1065.412,105.563,140.821,246.384,3,19.67,20160
18-07-2016,1371.539,103.149,185.383,288.532,2.866666667,19.7,27900
19-07-2016,1399.163,43.356,208.404,251.76,2.311111111,21.18,38052
20-07-2016,1419.223,139.192,221.746,360.938,2.611111111,23.81,44424
21-07-2016,1419.319,82.85,139.663,222.513,2.666666667,22.43,30960
22-07-2016,1386.894,68.983,172.883,241.866,2.722222222,21.9,32292
23-07-2016,1167.148,39.23,138.544,177.774,2.322222222,20.97,19296
24-07-2016,1076.257,17.042,164.821,181.863,2.066666667,21.95,29628
25-07-2016,1382.122,45.957,159.209,205.166,2.455555556,22.53,29160
26-07-2016,1401.714,39.085,151.243,190.328,2.288888889,21.13,27288
27-07-2016,1396.615,86.509,144.98,231.489,3.211111111,19.57,19620
28-07-2016,1383.221,48.287,143.428,191.715,2.555555556,19.66,18288
29-07-2016,1351.661,125.464,149.903,275.367,3.611111111,19.97,21456
30-07-2016,1142.74,108.953,163.954,272.907,3.233333333,20.03,25344
31-07-2016,1054.524,70.33,96.64,166.97,2.575,18.28,9864
01-08-2016,1321.94,136.108,171.736,307.844,3.2375,16.38,28476
02-08-2016,1356.852,91.285,82.123,173.408,2.988888889,15.91,4608
03-08-2016,1382.448,275.575,101.858,377.433,4.144444444,18.77,4140
04-08-2016,1376.755,237.706,136.499,374.205,4.022222222,18.94,12600
05-08-2016,1333.847,136.095,104.52,240.615,3.2,16.99,10548
06-08-2016,1126.238,162.146,141.837,303.983,3.4,16.84,21276
07-08-2016,1038.178,219.447,198.065,417.512,3.1,18.69,36468
08-08-2016,1339.952,350.032,172.576,522.608,4.577777778,19.47,25200
09-08-2016,1348.403,191.315,110.445,301.76,3.266666667,15.21,13680
10-08-2016,1342.669,178.861,127.484,306.345,3.355555556,12.85,20628
11-08-2016,1336.473,193.681,145.304,338.985,3.655555556,12.64,18252
12-08-2016,1332.298,190.515,63.616,254.131,3.566666667,16.07,1656
13-08-2016,1134.686,263.628,175.705,439.333,3.711111111,19.35,30708
14-08-2016,1036.969,98.414,166.926,265.34,2.744444444,18.38,27216
15-08-2016,1286.423,64.967,173.784,238.751,2.733333333,17.26,35424
16-08-2016,1346.943,63.308,183.882,247.19,2.766666667,16.67,37836
17-08-2016,1342.218,45.539,188.333,233.872,2.133333333,16.39,38304
18-08-2016,1354.995,47.811,161.679,209.49,2.055555556,16.56,22716
19-08-2016,1341.012,50.566,166.274,216.84,2.033333333,18.6,34272
20-08-2016,1143.534,147.607,110.185,257.792,3.055555556,18.84,12456
21-08-2016,1042.629,246.759,125.987,372.746,4.122222222,16.68,20124
22-08-2016,1357.518,179.294,125.145,304.439,3.422222222,17.21,15012
23-08-2016,1389.365,59.531,172.384,231.915,2.322222222,19.62,28980
24-08-2016,1405.574,120.302,197.84,318.142,3.144444444,22.4,44928
25-08-2016,1414.684,180.961,199.404,380.365,3.7,23.61,47412
26-08-2016,1399.299,126.573,191.312,317.885,3.022222222,24.5,46044
27-08-2016,1183.501,91.286,185.595,276.881,2.744444444,23.46,42516
28-08-2016,1095.56,215.476,162.508,377.984,3.644444444,23.93,32148
29-08-2016,1401.324,228.763,109.809,338.572,4.055555556,18.92,16416
30-08-2016,1387.894,86.649,178.617,265.266,2.533333333,17.09,39960
31-08-2016,1401.426,62.143,188.466,250.609,2.5,18.79,44604
01-09-2016,1407.52,77.946,147.092,225.038,2.7,18.8,33516
02-09-2016,1382.375,104.553,164.309,268.862,2.466666667,18.68,34488
03-09-2016,1156.702,109.438,136.416,245.854,2.944444444,19.34,23328
04-09-2016,1091.754,272.31,77.087,349.397,4.3,17.82,5148
05-09-2016,1384.297,137.314,92.802,230.116,3.822222222,16.78,8244
06-09-2016,1398.754,51.471,160.063,211.534,2.111111111,17,38448
07-09-2016,1405.116,78.329,178.62,256.949,2.822222222,18.59,41796
08-09-2016,1420.959,114.339,177.861,292.2,2.866666667,21.02,42588
09-09-2016,1392.97,62.264,154.789,217.053,2.511111111,19.5,35388
10-09-2016,1173.301,59.951,162.472,222.423,1.944444444,20.03,37296
11-09-2016,1088.362,71.635,146.761,218.396,2.022222222,20.83,33444
12-09-2016,1409.987,90.561,164.976,255.537,2.188888889,22.31,41580
13-09-2016,1446.824,161.695,163.843,325.538,2.844444444,23.44,41148
14-09-2016,1442.332,226.501,161.426,387.927,3.344444444,22.7,40716
15-09-2016,1436.421,263.849,153.038,416.887,4.122222222,20.8,37116
16-09-2016,1397.158,87.373,99.221,186.594,2.922222222,18.17,16524
17-09-2016,1179.558,182.262,49.467,231.729,3.4,16.72,5652
18-09-2016,1087.556,186.179,64.65,250.829,3.844444444,15.33,14400
19-09-2016,1389.524,55.548,60.986,116.534,2.744444444,14.1,14616
20-09-2016,1410.447,24.112,79.268,103.38,1.644444444,13.68,7848
21-09-2016,1407.202,38.319,130.4,168.719,2.111111111,13.85,28116
22-09-2016,1401.531,31.322,146.984,178.306,1.855555556,13.51,31968
23-09-2016,1383.836,74.257,123.533,197.79,2.355555556,14.56,25308
24-09-2016,1160.873,91.768,147.248,239.016,2.244444444,14.69,34416
25-09-2016,1074.47,176.28,153.542,329.822,3.055555556,16.07,37512
26-09-2016,1394.293,51.975,111.499,163.474,2.122222222,14.78,19692
27-09-2016,1422.983,139.471,123.347,262.818,1.755555556,14.77,32724
28-09-2016,1435.492,463.103,101.805,564.908,4.744444444,16.7,13932
29-09-2016,1436.797,514.517,127.189,641.706,5.422222222,18.62,23796
30-09-2016,1403.626,223.673,87.734,311.407,3.655555556,15.24,13320
01-10-2016,1175.987,111.097,65.258,176.355,2.855555556,13.34,4068
02-10-2016,1081.683,183.434,69.526,252.96,3.955555556,12.43,13392
03-10-2016,1105.195,193.54,66.702,260.242,3.311111111,11.42,13032
04-10-2016,1422.066,363.248,77.268,440.516,4.066666667,11.26,20160
05-10-2016,1455.863,375.078,108.76,483.838,4.422222222,8.4,22572
06-10-2016,1489.808,336.553,28.993,365.546,3.911111111,8.96,216
07-10-2016,1452.49,147.233,43.97,191.203,3.1,10.14,2664
08-10-2016,1233.154,136.664,56.455,193.119,2.822222222,8.56,9468
09-10-2016,1143.149,64.247,68.378,132.625,2.1,7.13,5976
10-10-2016,1456.039,35.63,64.504,100.134,1.622222222,7.07,7740
11-10-2016,1494.224,178.161,48.841,227.002,2.377777778,7.23,2736
12-10-2016,1495.956,197.458,47.868,245.326,3.433333333,7.17,4356
13-10-2016,1503.571,331.642,53.251,384.893,4.788888889,7.17,5760
14-10-2016,1477.953,419.218,69.783,489.001,4.833333333,8.32,10404
15-10-2016,1243.613,210.1,55.679,265.779,3.233333333,9.84,5652
16-10-2016,1136.267,125.356,97.233,222.589,2.577777778,10.39,19476
17-10-2016,1461.414,132.59,46.779,179.369,3.2,10.24,3060
18-10-2016,1489.622,164.324,42.428,206.752,3.025,10.69,5904
19-10-2016,1503.565,204.847,38.17,243.017,4.2875,8.41,2304
20-10-2016,1506.204,144.763,38.41,183.173,3.2,7.28,828
21-10-2016,1479.348,123.034,28.979,152.013,2.711111111,6.94,936
22-10-2016,1247.09,74.708,42.324,117.032,2.2,6.7,1368
23-10-2016,1154.998,72.829,60.492,133.321,2.2,5.98,11556
24-10-2016,1482.911,111.547,34.942,146.489,2.5,8.5,612
25-10-2016,1499.188,42.555,24.537,67.092,2.2,8.97,1404
26-10-2016,1495.441,78.295,35.981,114.276,1.477777778,7.37,2196
27-10-2016,1495.821,225.143,46.392,271.535,2.711111111,9.15,5076
28-10-2016,1480.316,375.774,40.042,415.816,4.022222222,10.39,5076
29-10-2016,1243.55,273.698,49.989,323.687,3.355555556,9.07,11412
30-10-2016,1141.624,95.191,65.403,160.594,2.611111111,7.98,17964
31-10-2016,1331.536,57.291,62.064,119.355,2.433333333,8.4,12708
01-11-2016,1301.873,249.784,54.056,303.84,2.866666667,8.45,9180
02-11-2016,1519.388,426.114,39.838,465.952,4.711111111,6.21,6444
03-11-2016,1532.05,123.489,54.63,178.119,2.6,4.48,11268
04-11-2016,1509.537,256.743,46.151,302.894,3.411111111,5.5,6696
05-11-2016,1299.408,182.205,18.56,200.765,3.455555556,6.58,972
06-11-2016,1204.939,201.677,23.128,224.805,3.488888889,5.22,2808
07-11-2016,1529.163,163.15,22.875,186.025,2.966666667,3.34,3024
08-11-2016,1571.629,114.086,27.041,141.127,3.222222222,1.29,1224
09-11-2016,1577.031,128.014,37.869,165.883,3.2,1.46,8136
10-11-2016,1577.657,131.252,19.282,150.534,3.722222222,2.72,3384
11-11-2016,1568.043,110.925,21.116,132.041,3.455555556,1.65,5508
12-11-2016,1343.044,118.342,33.756,152.098,2.566666667,-0.35,14508
13-11-2016,1252.972,160.852,44.542,205.394,3.2,-0.38,12060
14-11-2016,1564.09,268.23,67.962,336.192,3.344444444,-0.29,18900
15-11-2016,1604.101,383.509,15.412,398.921,4.233333333,3.8,36
16-11-2016,1574.039,389.678,11.126,400.804,4.422222222,8.77,288
17-11-2016,1564.308,530.966,22.844,553.81,5.377777778,9.33,2952
18-11-2016,1544.541,630.467,26.264,656.731,6.044444444,8.43,4212
19-11-2016,1334.341,404.577,15.963,420.54,4.133333333,5.35,2592
20-11-2016,1233.973,653.836,46.876,700.712,5.755555556,7.16,10296
21-11-2016,1533.053,392.469,32.608,425.077,3.788888889,10,4572
22-11-2016,1552.999,242.999,26.529,269.528,3.122222222,10.09,936
23-11-2016,1546.154,87.572,36.896,124.468,2.144444444,7.74,7920
24-11-2016,1565.587,236.318,29.136,265.454,4.044444444,5.55,8172
25-11-2016,1544.217,135.453,28.021,163.474,3.666666667,3.46,5436
26-11-2016,1336.736,152.083,12.38,164.463,2.111111111,2.5,504
27-11-2016,1236.953,280.778,28.533,309.311,3.177777778,3.92,11304
28-11-2016,1573.721,202.377,62.711,265.088,3.377777778,-1,22500
29-11-2016,1628.617,225.935,70.378,296.313,2.755555556,-2.8,26280
30-11-2016,1638.339,492.352,43.081,535.433,4.133333333,0.19,9756
01-12-2016,1631.279,673.199,16.613,689.812,6.455555556,4.86,3744
02-12-2016,1585.45,305.234,33.942,339.176,4.333333333,3.53,13212
03-12-2016,1371.141,71.49,56.021,127.511,2.211111111,-1.36,20448
04-12-2016,1299.91,94.521,48.039,142.56,1.955555556,-2.12,12816
05-12-2016,1614.383,83.789,40.092,123.881,1.866666667,-2.48,15156
06-12-2016,1650.038,81.145,30.851,111.996,2.088888889,-0.14,9864
07-12-2016,1671.129,326.674,22.856,349.53,3.555555556,1.7,5004
08-12-2016,1632.362,488.881,39.197,528.078,4.266666667,5.59,10836
09-12-2016,1591.42,426.732,20.611,447.343,4.088888889,6.98,1440
10-12-2016,1345.308,392.208,40.237,432.445,3.777777778,7.37,8496
11-12-2016,1267.997,541.689,11.375,553.064,5.777777778,6.6,324
12-12-2016,1569.869,162.478,15.058,177.536,3.411111111,4.56,3924
13-12-2016,1602.297,105.683,21.872,127.555,2.633333333,3.36,3420
14-12-2016,1595.293,61.788,16.451,78.239,2.266666667,5.35,3312
15-12-2016,1601.397,190.446,15.773,206.219,3.744444444,3.04,900
16-12-2016,1567.488,129.076,28.827,157.903,3.466666667,0.86,13608
17-12-2016,1365.579,95.797,18.208,114.005,2.022222222,0.87,1692
18-12-2016,1266.495,123.343,8.439,131.782,2.555555556,3.9,0
19-12-2016,1542.018,73.534,18.001,91.535,2.7,3.16,4212
20-12-2016,1572.427,165.172,26.455,191.627,3.688888889,-0.15,7488
21-12-2016,1567.399,309.568,22.974,332.542,3.677777778,0.29,11592
22-12-2016,1512.661,257.197,20.109,277.306,3.555555556,1.59,2736
23-12-2016,1415.811,395.296,16.111,411.407,3.811111111,3.87,936
24-12-2016,1195.354,681.509,12.843,694.352,6.211111111,5.66,792
25-12-2016,1117.673,719.778,6.608,726.386,6.966666667,7.78,0
26-12-2016,1121.213,718.16,15.463,733.623,7.033333333,7.38,2196
27-12-2016,1289.324,640.895,23.448,664.343,6.7,4.89,6228
28-12-2016,1294.881,214.99,19.45,234.44,3.288888889,4.18,2988
29-12-2016,1295.897,167.698,42.91,210.608,2.711111111,1.8,15984
30-12-2016,1291.044,239.257,48.546,287.803,2.422222222,-0.98,22104
31-12-2016,1212.568,315.063,34.58,349.643,3.133333333,-0.5,12132
01-01-2017,1130.413,307.125,35.291,342.416,3.577777778,0.59,7524
02-01-2017,1441.052,295.099,12.479,307.578,3.788888889,0.2,3096
03-01-2017,1529.99,666.173,9.351,675.524,6.033333333,1.53,216
04-01-2017,1553.083,686.578,12.814,699.392,8.022222222,2.11,3492
05-01-2017,1547.238,261.758,20.797,282.555,4.088888889,-2.83,14328
06-01-2017,1501.795,115.723,33.341,149.064,2.433333333,-7.33,25056
07-01-2017,1405.145,252.307,8.387,260.694,3.588888889,-5.06,252
08-01-2017,1301.011,41.261,4.991,46.252,2.4,-0.91,0
09-01-2017,1604.348,190.983,7.07,198.053,2.888888889,-0.05,144
10-01-2017,1639.046,280.373,13.045,293.418,3.844444444,-0.08,7704
11-01-2017,1654.809,637.259,7.379,644.638,6.233333333,1.05,432
12-01-2017,1620.597,584.792,17.865,602.657,6.111111111,3.48,1836
13-01-2017,1608.895,518.618,14.311,532.929,7.333333333,1.31,2916
14-01-2017,1392.736,487.189,16.767,503.956,5.6,0.57,5004
15-01-2017,1289.904,229.77,16.105,245.875,4.155555556,-0.7,5148
16-01-2017,1605.465,69.209,17.6,86.809,2.455555556,-2.98,9648
17-01-2017,1649.104,79.363,22.909,102.272,2.488888889,-4.34,15732
18-01-2017,1669.395,148.915,22.709,171.624,3.088888889,-4.06,6588
